Slug,Difficulty,Paid
the-k-weakest-rows-in-a-matrix,Easy,False
list-the-products-ordered-in-a-period,Easy,False
count-all-valid-pickup-and-delivery-options,Hard,False
number-of-substrings-containing-all-three-characters,Medium,False
apply-discount-every-n-orders,Medium,False
sort-integers-by-the-number-of-1-bits,Easy,False
minimum-difficulty-of-a-job-schedule,Hard,False
find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance,Medium,False
filter-restaurants-by-vegan-friendly-price-and-distance,Medium,False
remove-palindromic-subsequences,Easy,False
ads-performance,Easy,True
restaurant-growth,Medium,False
minimum-number-of-taps-to-open-to-water-a-garden,Hard,False
delete-leaves-with-a-given-value,Medium,False
print-words-vertically,Medium,False
maximum-69-number,Easy,False
jump-game-iv,Hard,False
angle-between-hands-of-a-clock,Medium,False
number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold,Medium,False
number-of-steps-to-reduce-a-number-to-zero,Easy,False
minimum-distance-to-type-a-word-using-two-fingers,Hard,False
number-of-operations-to-make-network-connected,Medium,False
minimum-flips-to-make-a-or-b-equal-to-c,Medium,False
convert-integer-to-the-sum-of-two-no-zero-integers,Easy,False
running-total-for-different-genders,Medium,True
find-the-team-size,Easy,True
minimum-insertion-steps-to-make-a-string-palindrome,Hard,False
get-watched-videos-by-your-friends,Medium,False
xor-queries-of-a-subarray,Medium,False
decrypt-string-from-alphabet-to-integer-mapping,Easy,False
encrypt-and-decrypt-strings,Hard,False
check-if-a-string-is-a-valid-sequence-from-root-to-leaves-path-in-a-binary-tree,Medium,True
all-ancestors-of-a-node-in-a-directed-acyclic-graph,Medium,False
find-the-k-beauty-of-a-number,Easy,False
verbal-arithmetic-puzzle,Hard,False
jump-game-iii,Medium,False
all-elements-in-two-binary-search-trees,Medium,False
find-n-unique-integers-sum-up-to-zero,Easy,False
weather-type-in-each-country,Easy,True
maximum-candies-you-can-get-from-boxes,Hard,False
maximum-number-of-occurrences-of-a-substring,Medium,False
divide-array-in-sets-of-k-consecutive-numbers,Medium,False
find-numbers-with-even-number-of-digits,Easy,False
find-the-start-and-end-number-of-continuous-ranges,Medium,True
make-array-non-decreasing-or-non-increasing,Hard,True
fair-distribution-of-cookies,Medium,False
check-if-an-array-is-consecutive,Easy,True
students-and-examinations,Easy,False
shortest-path-in-a-grid-with-obstacles-elimination,Hard,False
maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold,Medium,False
convert-binary-number-in-a-linked-list-to-integer,Easy,False
traffic-light-controlled-intersection,Easy,True
minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,Hard,False
find-the-smallest-divisor-given-a-threshold,Medium,False
group-the-people-given-the-group-size-they-belong-to,Medium,False
subtract-the-product-and-sum-of-digits-of-an-integer,Easy,False
all-people-report-to-the-given-manager,Medium,True
print-immutable-linked-list-in-reverse,Medium,True
palindrome-partitioning-iii,Hard,False
count-square-submatrices-with-all-ones,Medium,False
number-of-burgers-with-no-waste-of-ingredients,Medium,False
find-winner-on-a-tic-tac-toe-game,Easy,False
page-recommendations,Medium,True
number-of-ways-to-stay-in-the-same-place-after-some-steps,Hard,False
search-suggestions-system,Medium,False
count-servers-that-communicate,Medium,False
minimum-time-visiting-all-points,Easy,False
minimum-path-cost-in-a-grid,Medium,False
maximum-value-of-k-coins-from-piles,Hard,False
find-the-difference-of-two-arrays,Easy,False
counting-elements,Easy,True
average-selling-price,Easy,False
minimum-moves-to-move-a-box-to-their-target-location,Hard,False
greatest-sum-divisible-by-three,Medium,False
find-elements-in-a-contaminated-binary-tree,Medium,False
shift-2d-grid,Easy,False
number-of-ways-to-build-house-of-cards,Medium,True
maximum-font-to-fit-a-sentence-in-a-screen,Medium,True
number-of-single-divisor-triplets,Medium,True
calculate-amount-paid-in-taxes,Easy,False
maximum-score-words-formed-by-letters,Hard,False
number-of-closed-islands,Medium,False
reconstruct-a-2-row-binary-matrix,Medium,False
cells-with-odd-values-in-a-matrix,Easy,False
number-of-comments-per-post,Easy,True
selling-pieces-of-wood,Hard,False
find-palindrome-with-fixed-length,Medium,False
leftmost-column-with-at-least-a-one,Medium,True
check-if-it-is-a-good-array,Hard,False
minimum-remove-to-make-valid-parentheses,Medium,False
count-number-of-nice-subarrays,Medium,False
minimum-swaps-to-make-strings-equal,Medium,False
web-crawler-multithreaded,Medium,True
maximum-height-by-stacking-cuboids,Hard,False
first-unique-number,Medium,True
tuple-with-same-product,Medium,False
greatest-english-letter-in-upper-and-lower-case,Easy,False
airplane-seat-assignment-probability,Medium,False
tiling-a-rectangle-with-the-fewest-squares,Hard,False
maximum-length-of-a-concatenated-string-with-unique-characters,Medium,False
circular-permutation-in-binary-representation,Medium,False
find-positive-integer-solution-for-a-given-equation,Medium,False
report-contiguous-dates,Hard,True
minimum-number-of-moves-to-make-palindrome,Hard,False
minimum-deletions-to-make-array-beautiful,Medium,False
find-players-with-zero-or-one-losses,Medium,False
find-resultant-array-after-removing-anagrams,Easy,False
maximum-profit-in-job-scheduling,Hard,False
replace-the-substring-for-balanced-string,Medium,False
remove-sub-folders-from-the-filesystem,Medium,False
check-if-it-is-a-straight-line,Easy,False
maximum-score-of-spliced-array,Hard,False
distance-to-a-cycle-in-undirected-graph,Hard,True
maximize-the-topmost-element-after-k-moves,Medium,False
perform-string-shifts,Easy,True
maximum-equal-frequency,Hard,False
dice-roll-simulation,Hard,False
queens-that-can-attack-the-king,Medium,False
split-a-string-in-balanced-strings,Easy,False
the-dining-philosophers,Medium,False
team-scores-in-football-tournament,Medium,True
queries-quality-and-percentage,Easy,False
design-skiplist,Hard,False
maximum-product-of-the-length-of-two-palindromic-substrings,Hard,False
maximum-candies-allocated-to-k-children,Medium,False
sum-of-numbers-with-units-digit-k,Medium,False
sort-the-jumbled-numbers,Medium,False
count-vowels-permutation,Hard,False
path-with-maximum-gold,Medium,False
longest-arithmetic-subsequence-of-given-difference,Medium,False
minimum-cost-to-move-chips-to-the-same-position,Easy,False
monthly-transactions-ii,Medium,True
last-person-to-fit-in-the-bus,Medium,False
sum-of-floored-pairs,Hard,False
path-with-maximum-probability,Medium,False
where-will-the-ball-fall,Medium,False
minimum-moves-to-reach-target-with-rotations,Hard,False
get-equal-substrings-within-budget,Medium,False
remove-all-adjacent-duplicates-in-string-ii,Medium,False
unique-number-of-occurrences,Easy,False
tournament-winners,Hard,True
monthly-transactions-i,Medium,False
fizz-buzz-multithreaded,Medium,False
count-ways-to-build-rooms-in-an-ant-colony,Hard,False
count-artifacts-that-can-be-extracted,Medium,False
largest-magic-square,Medium,False
watering-plants,Medium,False
sort-items-by-groups-respecting-dependencies,Hard,False
smallest-string-with-swaps,Medium,False
ugly-number-iii,Medium,False
minimum-absolute-difference,Easy,False
number-of-visible-people-in-a-queue,Hard,False
longest-happy-string,Medium,False
minimum-moves-to-reach-target-score,Medium,False
delete-characters-to-make-fancy-string,Easy,False
reformat-department-table,Easy,False
critical-connections-in-a-network,Hard,False
k-concatenation-maximum-sum,Medium,False
reverse-substrings-between-each-pair-of-parentheses,Medium,False
maximum-number-of-balloons,Easy,False
kth-ancestor-of-a-tree-node,Hard,False
minimum-garden-perimeter-to-collect-enough-apples,Medium,False
range-frequency-queries,Medium,False
three-consecutive-odds,Easy,False
immediate-food-delivery-ii,Medium,False
immediate-food-delivery-i,Easy,True
make-array-strictly-increasing,Hard,False
day-of-the-week,Easy,False
maximum-subarray-sum-with-one-deletion,Medium,False
distance-between-bus-stops,Easy,False
constrained-subsequence-sum,Hard,False
balance-a-binary-search-tree,Medium,False
four-divisors,Medium,False
reformat-date,Easy,False
number-of-valid-words-for-each-puzzle,Hard,False
can-make-palindrome-from-substring,Medium,False
diet-plan-performance,Easy,True
prime-arrangements,Easy,False
product-price-at-a-given-date,Medium,False
largest-multiple-of-three,Hard,False
closest-divisors,Medium,False
validate-binary-tree-nodes,Medium,False
number-of-days-between-two-dates,Easy,False
compare-strings-by-frequency-of-the-smallest-character,Medium,False
invalid-transactions,Medium,False
web-crawler,Medium,True
dinner-plate-stacks,Hard,False
market-analysis-ii,Hard,True
market-analysis-i,Medium,False
remove-zero-sum-consecutive-nodes-from-linked-list,Medium,False
maximum-number-of-words-you-can-type,Easy,False
number-of-dice-rolls-with-target-sum,Medium,False
online-majority-element-in-subarray,Hard,False
swap-for-longest-repeated-character-substring,Medium,False
day-of-the-year,Easy,False
article-views-ii,Medium,True
article-views-i,Easy,False
rank-transform-of-a-matrix,Hard,False
rank-transform-of-an-array,Easy,False
reverse-subarray-to-maximize-array-value,Hard,False
deepest-leaves-sum,Medium,False
sort-the-matrix-diagonally,Medium,False
break-a-palindrome,Medium,False
longest-chunked-palindrome-decomposition,Hard,False
longest-common-subsequence,Medium,False
snapshot-array,Medium,False
binary-tree-coloring-game,Medium,False
decrease-elements-to-make-array-zigzag,Medium,False
user-activity-for-the-past-30-days-ii,Easy,True
user-activity-for-the-past-30-days-i,Easy,False
distinct-echo-substrings,Hard,False
sum-of-nodes-with-even-valued-grandparent,Medium,False
matrix-block-sum,Medium,False
decompress-run-length-encoded-list,Easy,False
stone-game-ii,Medium,False
largest-1-bordered-square,Medium,False
alphabet-board-path,Medium,False
reported-posts-ii,Medium,True
n-th-tribonacci-number,Easy,False
number-of-paths-with-max-score,Hard,False
number-of-ships-in-a-rectangle,Hard,True
sum-of-mutated-array-closest-to-target,Medium,False
replace-elements-with-greatest-element-on-right-side,Easy,False
maximum-of-absolute-value-expression,Medium,False
shortest-path-with-alternating-colors,Medium,False
minimum-cost-tree-from-leaf-values,Medium,False
number-of-equivalent-domino-pairs,Easy,False
user-purchase-platform,Hard,True
active-businesses,Medium,True
minimum-falling-path-sum-ii,Hard,False
graph-connectivity-with-threshold,Hard,False
remove-covered-intervals,Medium,False
element-appearing-more-than-25-in-sorted-array,Easy,False
smallest-sufficient-team,Hard,False
longest-well-performing-interval,Medium,False
lowest-common-ancestor-of-deepest-leaves,Medium,False
relative-sort-array,Easy,False
print-zero-even-odd,Medium,False
reported-posts,Easy,True
highest-grade-for-each-student,Medium,True
handshakes-that-dont-cross,Hard,True
sequential-digits,Medium,False
iterator-for-combination,Medium,False
mean-of-array-after-removing-some-elements,Easy,False
design-bounded-blocking-queue,Medium,True
maximum-nesting-depth-of-two-valid-parentheses-strings,Medium,False
delete-nodes-and-return-forest,Medium,False
corporate-flight-bookings,Medium,False
defanging-an-ip-address,Easy,False
new-users-daily-count,Medium,True
print-in-order,Easy,False
palindrome-removal,Hard,True
delete-tree-nodes,Medium,True
remove-interval,Medium,True
hexspeak,Easy,True
unpopular-books,Medium,True
parsing-a-boolean-expression,Hard,False
filling-bookcase-shelves,Medium,False
distribute-candies-to-people,Easy,False
path-in-zigzag-labelled-binary-tree,Medium,False
game-play-analysis-v,Hard,True
divide-chocolate,Hard,True
synonymous-sentences,Medium,True
smallest-common-region,Medium,True
encode-number,Medium,True
brace-expansion-ii,Hard,False
print-foobar-alternately,Medium,False
building-h2o,Medium,False
find-in-mountain-array,Hard,False
car-pooling,Medium,False
statistics-from-a-large-sample,Medium,False
game-play-analysis-iv,Medium,False
game-play-analysis-iii,Medium,True
game-play-analysis-ii,Easy,True
game-play-analysis-i,Easy,False
valid-palindrome-iii,Hard,True
tree-diameter,Medium,True
design-a-leaderboard,Medium,True
array-transformation,Easy,True
sales-analysis-iii,Easy,False
sales-analysis-ii,Easy,True
sales-analysis-i,Easy,True
shortest-path-in-binary-matrix,Medium,False
shortest-common-supersequence,Hard,False
largest-values-from-labels,Medium,False
duplicate-zeros,Easy,False
minimum-time-to-build-blocks,Hard,True
toss-strange-coins,Medium,True
meeting-scheduler,Medium,True
missing-number-in-arithmetic-progression,Easy,True
project-employees-iii,Medium,True
project-employees-ii,Easy,True
project-employees-i,Easy,False
letter-tile-possibilities,Medium,False
smallest-subsequence-of-distinct-characters,Medium,False
insufficient-nodes-in-root-to-leaf-paths,Medium,False
occurrences-after-bigram,Easy,False
product-sales-analysis-iii,Medium,False
product-sales-analysis-ii,Easy,True
product-sales-analysis-i,Easy,False
maximum-number-of-ones,Hard,True
stepping-numbers,Medium,True
two-sum-bsts,Medium,True
intersection-of-three-sorted-arrays,Easy,True
adding-two-negabinary-numbers,Medium,False
flip-columns-for-maximum-number-of-equal-rows,Medium,False
greatest-common-divisor-of-strings,Easy,False
number-of-submatrices-that-sum-to-target,Hard,False
optimize-water-distribution-in-a-village,Hard,True
find-smallest-common-element-in-all-rows,Medium,True
minimum-knight-moves,Medium,True
how-many-apples-can-you-put-into-the-basket,Easy,True
distant-barcodes,Medium,False
previous-permutation-with-one-swap,Medium,False
grumpy-bookstore-owner,Medium,False
height-checker,Easy,False
actors-and-directors-who-cooperated-at-least-three-times,Easy,False
customers-who-bought-all-products,Medium,False
shortest-distance-to-target-color,Medium,True
last-substring-in-lexicographical-order,Hard,False
before-and-after-puzzle,Medium,True
count-substrings-with-only-one-distinct-letter,Easy,True
last-stone-weight-ii,Medium,False
longest-string-chain,Medium,False
remove-all-adjacent-duplicates-in-string,Easy,False
last-stone-weight,Easy,False
minimum-cost-to-connect-sticks,Medium,True
design-file-system,Medium,True
string-transforms-into-another-string,Hard,True
single-row-keyboard,Easy,True
longest-duplicate-substring,Hard,False
partition-array-for-maximum-sum,Medium,False
flower-planting-with-no-adjacent,Medium,False
robot-bounded-in-circle,Medium,False
divide-array-into-increasing-sequences,Hard,True
as-far-from-land-as-possible,Medium,False
maximum-level-sum-of-a-binary-tree,Medium,False
valid-boomerang,Easy,False
binary-search-tree-to-greater-sum-tree,Medium,False
moving-stones-until-consecutive-ii,Medium,False
find-words-that-can-be-formed-by-characters,Easy,False
minimum-score-triangulation-of-polygon,Medium,False
analyze-user-website-visit-pattern,Medium,True
minimum-swaps-to-group-all-1s-together,Medium,True
escape-a-large-maze,Hard,False
uncrossed-lines,Medium,False
coloring-a-border,Medium,False
moving-stones-until-consecutive,Medium,False
check-if-a-number-is-majority-element-in-a-sorted-array,Easy,True
parallel-courses,Medium,True
connecting-cities-with-minimum-cost,Medium,True
path-with-maximum-minimum-value,Medium,True
largest-unique-number,Easy,True
stream-of-characters,Hard,False
maximum-sum-of-two-non-overlapping-subarrays,Medium,False
two-city-scheduling,Medium,False
matrix-cells-in-distance-order,Easy,False
recover-a-tree-from-preorder-traversal,Hard,False
maximum-difference-between-node-and-ancestor,Medium,False
maximum-average-subtree,Medium,True
armstrong-number,Easy,True
remove-vowels-from-a-string,Easy,True
number-of-days-in-a-month,Easy,True
longest-arithmetic-subsequence,Medium,False
divisor-game,Easy,False
the-earliest-moment-when-everyone-become-friends,Medium,True
find-k-length-substrings-with-no-repeated-characters,Medium,True
two-sum-less-than-k,Easy,True
sum-of-digits-in-the-minimum-number,Easy,True
video-stitching,Medium,False
camelcase-matching,Medium,False
sum-of-root-to-leaf-binary-numbers,Easy,False
remove-outermost-parentheses,Easy,False
confusing-number-ii,Hard,True
brace-expansion,Medium,True
index-pairs-of-a-string,Easy,True
high-five,Easy,True
number-of-enclaves,Medium,False
next-greater-node-in-linked-list,Medium,False
binary-prefix-divisible-by-5,Easy,False
convert-to-base-2,Medium,False
confusing-number,Easy,True
digit-count-in-range,Hard,True
campus-bikes-ii,Medium,True
fixed-point,Easy,True
binary-string-with-substrings-representing-1-to-n,Medium,False
smallest-integer-divisible-by-k,Medium,False
best-sightseeing-pair,Medium,False
partition-array-into-three-parts-with-equal-sum,Easy,False
number-of-valid-subarrays,Hard,True
longest-repeating-substring,Medium,True
missing-element-in-sorted-array,Medium,True
lexicographically-smallest-equivalent-string,Medium,False
numbers-with-repeated-digits,Hard,False
capacity-to-ship-packages-within-d-days,Medium,False
pairs-of-songs-with-total-durations-divisible-by-60,Medium,False
complement-of-base-10-integer,Easy,False
minimize-rounding-error-to-meet-target,Medium,True
campus-bikes,Medium,True
shortest-way-to-form-string,Medium,True
construct-binary-search-tree-from-preorder-traversal,Medium,False
minimum-domino-rotations-for-equal-row,Medium,False
clumsy-factorial,Medium,False
maximize-sum-of-array-after-k-negations,Easy,False
max-consecutive-ones-iii,Medium,False
check-if-word-is-valid-after-substitutions,Medium,False
find-common-characters,Easy,False
grid-illumination,Hard,False
minimum-cost-to-merge-stones,Hard,False
available-captures-for-rook,Easy,False
maximum-binary-tree-ii,Medium,False
find-the-town-judge,Easy,False
number-of-squareful-arrays,Hard,False
minimum-number-of-k-consecutive-bit-flips,Hard,False
rotting-oranges,Medium,False
cousins-in-binary-tree,Easy,False
subarrays-with-k-different-integers,Hard,False
broken-calculator,Medium,False
satisfiability-of-equality-equations,Medium,False
add-to-array-form-of-integer,Easy,False
smallest-string-starting-from-leaf,Medium,False
vertical-order-traversal-of-a-binary-tree,Hard,False
interval-list-intersections,Medium,False
sum-of-even-numbers-after-queries,Medium,False
string-without-aaa-or-bbb,Medium,False
minimum-cost-for-tickets,Medium,False
triples-with-bitwise-and-equal-to-zero,Hard,False
time-based-key-value-store,Medium,False
unique-paths-iii,Hard,False
distribute-coins-in-binary-tree,Medium,False
longest-turbulent-subarray,Medium,False
squares-of-a-sorted-array,Easy,False
largest-perimeter-triangle,Easy,False
odd-even-jump,Hard,False
subarray-sums-divisible-by-k,Medium,False
k-closest-points-to-origin,Medium,False
fibonacci-number,Easy,False
equal-rational-numbers,Hard,False
flip-binary-tree-to-match-preorder-traversal,Medium,False
powerful-integers,Medium,False
pancake-sorting,Medium,False
binary-tree-cameras,Hard,False
numbers-with-same-consecutive-differences,Medium,False
vowel-spellchecker,Medium,False
univalued-binary-tree,Easy,False
least-operators-to-express-number,Hard,False
minimum-area-rectangle-ii,Medium,False
maximum-width-ramp,Medium,False
n-repeated-element-in-size-2n-array,Easy,False
delete-columns-to-make-sorted-iii,Hard,False
regions-cut-by-slashes,Medium,False
check-completeness-of-a-binary-tree,Medium,False
prison-cells-after-n-days,Medium,False
tallest-billboard,Hard,False
delete-columns-to-make-sorted-ii,Medium,False
array-of-doubled-pairs,Medium,False
verifying-an-alien-dictionary,Easy,False
largest-component-size-by-common-factor,Hard,False
flip-equivalent-binary-trees,Medium,False
reveal-cards-in-increasing-order,Medium,False
largest-time-for-given-digits,Medium,False
bag-of-tokens,Medium,False
most-stones-removed-with-same-row-or-column,Medium,False
validate-stack-sequences,Medium,False
minimum-increment-to-make-array-unique,Medium,False
delete-columns-to-make-sorted,Easy,False
find-the-shortest-superstring,Hard,False
di-string-match,Easy,False
valid-mountain-array,Easy,False
distinct-subsequences-ii,Hard,False
minimum-area-rectangle,Medium,False
range-sum-of-bst,Easy,False
reorder-data-in-log-files,Medium,False
stamping-the-sequence,Hard,False
knight-dialer,Medium,False
shortest-bridge,Medium,False
number-of-recent-calls,Easy,False
beautiful-array,Medium,False
minimum-falling-path-sum,Medium,False
binary-subarrays-with-sum,Medium,False
unique-email-addresses,Easy,False
minimize-malware-spread-ii,Hard,False
three-equal-parts,Hard,False
flip-string-to-monotone-increasing,Medium,False
long-pressed-name,Easy,False
minimize-malware-spread,Hard,False
3sum-with-multiplicity,Medium,False
sort-array-by-parity-ii,Easy,False
minimum-add-to-make-parentheses-valid,Medium,False
number-of-music-playlists,Hard,False
complete-binary-tree-inserter,Medium,False
maximum-sum-circular-subarray,Medium,False
reverse-only-letters,Easy,False
word-subsets,Medium,False
partition-array-into-disjoint-intervals,Medium,False
x-of-a-kind-in-a-deck-of-cards,Easy,False
cat-and-mouse,Hard,False
sort-an-array,Medium,False
online-election,Medium,False
smallest-range-ii,Medium,False
snakes-and-ladders,Medium,False
smallest-range-i,Easy,False
sum-of-subarray-minimums,Medium,False
super-palindromes,Hard,False
sort-array-by-parity,Easy,False
fruit-into-baskets,Medium,False
valid-permutations-for-di-sequence,Hard,False
numbers-at-most-n-given-digit-set,Hard,False
online-stock-span,Medium,False
rle-iterator,Medium,False
orderly-queue,Hard,False
bitwise-ors-of-subarrays,Medium,False
increasing-order-search-tree,Easy,False
monotonic-array,Easy,False
maximum-frequency-stack,Hard,False
all-possible-full-binary-trees,Medium,False
groups-of-special-equivalent-strings,Medium,False
surface-area-of-3d-shapes,Easy,False
sum-of-subsequence-widths,Hard,False
find-and-replace-pattern,Medium,False
construct-binary-tree-from-preorder-and-postorder-traversal,Medium,False
fair-candy-swap,Easy,False
super-egg-drop,Hard,False
possible-bipartition,Medium,False
spiral-matrix-iii,Medium,False
uncommon-words-from-two-sentences,Easy,False
projection-area-of-3d-shapes,Easy,False
reachable-nodes-in-subdivided-graph,Hard,False
boats-to-save-people,Medium,False
decoded-string-at-index,Medium,False
generate-random-point-in-a-circle,Medium,False
random-point-in-non-overlapping-rectangles,Medium,False
random-flip-matrix,Medium,False
random-pick-with-weight,Medium,False
profitable-schemes,Hard,False
nth-magical-number,Hard,False
stone-game,Medium,False
middle-of-the-linked-list,Easy,False
koko-eating-bananas,Medium,False
walking-robot-simulation,Medium,False
length-of-longest-fibonacci-subsequence,Medium,False
leaf-similar-trees,Easy,False
implement-rand10-using-rand7,Medium,False
minimum-number-of-refueling-stops,Hard,False
advantage-shuffle,Medium,False
reordered-power-of-2,Medium,False
binary-gap,Easy,False
transpose-matrix,Easy,False
prime-palindrome,Medium,False
smallest-subtree-with-all-the-deepest-nodes,Medium,False
shortest-path-to-get-all-keys,Hard,False
random-pick-with-blacklist,Hard,False
all-nodes-distance-k-in-binary-tree,Medium,False
shortest-subarray-with-sum-at-least-k,Hard,False
score-after-flipping-matrix,Medium,False
lemonade-change,Easy,False
buddy-strings,Easy,False
mirror-reflection,Medium,False
minimum-cost-to-hire-k-workers,Hard,False
score-of-parentheses,Medium,False
exam-room,Medium,False
k-similar-strings,Hard,False
car-fleet,Medium,False
peak-index-in-a-mountain-array,Medium,False
loud-and-rich,Medium,False
rectangle-area-ii,Hard,False
maximize-distance-to-closest-person,Medium,False
shifting-letters,Medium,False
shortest-path-visiting-all-nodes,Hard,False
hand-of-straights,Medium,False
longest-mountain-in-array,Medium,False
backspace-string-compare,Easy,False
guess-the-word,Hard,False
split-array-into-fibonacci-sequence,Medium,False
keys-and-rooms,Medium,False
magic-squares-in-grid,Medium,False
similar-string-groups,Hard,False
push-dominoes,Medium,False
new-21-game,Medium,False
rectangle-overlap,Easy,False
robot-room-cleaner,Hard,True
image-overlap,Medium,False
sum-of-distances-in-tree,Hard,False
find-and-replace-in-string,Medium,False
flipping-an-image,Easy,False
design-circular-queue,Medium,False
design-circular-deque,Medium,False
masking-personal-information,Medium,False
positions-of-large-groups,Easy,False
consecutive-numbers-sum,Hard,False
count-unique-characters-of-all-substrings-of-a-given-string,Hard,False
making-a-large-island,Hard,False
most-profit-assigning-work,Medium,False
friends-of-appropriate-ages,Medium,False
goat-latin,Easy,False
insert-into-a-sorted-circular-linked-list,Medium,True
binary-trees-with-factors,Medium,False
card-flipping-game,Medium,False
shortest-distance-to-a-character,Easy,False
short-encoding-of-words,Medium,False
design-linked-list,Medium,False
most-common-word,Easy,False
race-car,Hard,False
linked-list-components,Medium,False
ambiguous-coordinates,Medium,False
bus-routes,Hard,False
binary-tree-pruning,Medium,False
largest-sum-of-averages,Medium,False
largest-triangle-area,Easy,False
subdomain-visit-count,Medium,False
chalkboard-xor-game,Hard,False
expressive-words,Medium,False
soup-servings,Medium,False
max-increase-to-keep-city-skyline,Medium,False
number-of-lines-to-write-string,Easy,False
split-array-with-same-average,Hard,False
unique-morse-code-words,Easy,False
bricks-falling-when-hit,Hard,False
find-eventual-safe-states,Medium,False
minimum-swaps-to-make-sequences-increasing,Hard,False
similar-rgb-color,Easy,True
design-hashmap,Easy,False
design-hashset,Easy,False
champagne-tower,Medium,False
smallest-rotation-with-highest-score,Hard,False
all-paths-from-source-to-target,Medium,False
rotate-string,Easy,False
number-of-subarrays-with-bounded-maximum,Medium,False
valid-tic-tac-toe-state,Medium,False
preimage-size-of-factorial-zeroes-function,Hard,False
number-of-matching-subsequences,Medium,False
custom-sort-string,Medium,False
domino-and-tromino-tiling,Medium,False
escape-the-ghosts,Medium,False
rotated-digits,Medium,False
cheapest-flights-within-k-stops,Medium,False
k-th-smallest-prime-fraction,Medium,False
is-graph-bipartite,Medium,False
letter-case-permutation,Medium,False
minimum-distance-between-bst-nodes,Easy,False
transform-to-chessboard,Hard,False
rabbits-in-forest,Medium,False
reaching-points,Hard,False
k-th-symbol-in-grammar,Medium,False
swim-in-rising-water,Hard,False
swap-adjacent-in-lr-string,Medium,False
binary-search,Easy,False
split-bst,Medium,True
global-and-local-inversions,Medium,False
kth-largest-element-in-a-stream,Easy,False
minimize-max-distance-to-gas-station,Hard,True
sliding-puzzle,Hard,False
search-in-a-sorted-array-of-unknown-size,Medium,True
basic-calculator-iii,Hard,True
insert-into-a-binary-search-tree,Medium,False
search-in-a-binary-search-tree,Easy,False
jewels-and-stones,Easy,False
basic-calculator-iv,Hard,False
max-chunks-to-make-sorted,Medium,False
max-chunks-to-make-sorted-ii,Hard,False
reorganize-string,Medium,False
toeplitz-matrix,Easy,False
n-ary-tree-postorder-traversal,Easy,False
n-ary-tree-preorder-traversal,Easy,False
maximum-depth-of-n-ary-tree,Easy,False
logical-or-of-two-binary-grids-represented-as-quad-trees,Medium,False
construct-quad-tree,Medium,False
encode-n-ary-tree-to-binary-tree,Hard,True
couples-holding-hands,Hard,False
largest-plus-sign,Medium,False
partition-labels,Medium,False
prime-number-of-set-bits-in-binary-representation,Easy,False
flatten-a-multilevel-doubly-linked-list,Medium,False
serialize-and-deserialize-n-ary-tree,Hard,True
n-ary-tree-level-order-traversal,Medium,False
special-binary-string,Hard,False
find-anagram-mappings,Easy,True
employee-free-time,Hard,True
bold-words-in-string,Medium,True
set-intersection-size-at-least-two,Hard,False
convert-binary-search-tree-to-sorted-doubly-linked-list,Medium,True
pyramid-transition-matrix,Medium,False
pour-water,Medium,True
reach-a-number,Medium,False
cracking-the-safe,Hard,False
open-the-lock,Medium,False
ip-to-cidr,Medium,True
number-of-corner-rectangles,Medium,True
contain-virus,Hard,False
shortest-completing-word,Easy,False
largest-number-at-least-twice-of-others,Easy,False
min-cost-climbing-stairs,Easy,False
prefix-and-suffix-search,Hard,False
find-smallest-letter-greater-than-target,Easy,False
network-delay-time,Medium,False
closest-leaf-in-a-binary-tree,Medium,True
to-lower-case,Easy,False
cherry-pickup,Hard,False
delete-and-earn,Medium,False
daily-temperatures,Medium,False
monotone-increasing-digits,Medium,False
sentence-similarity-ii,Medium,True
parse-lisp-expression,Hard,False
asteroid-collision,Medium,False
sentence-similarity,Easy,True
flood-fill,Easy,False
my-calendar-iii,Hard,False
my-calendar-ii,Medium,False
count-different-palindromic-subsequences,Hard,False
my-calendar-i,Medium,False
self-dividing-numbers,Easy,False
minimum-window-subsequence,Hard,True
number-of-atoms,Hard,False
split-linked-list-in-parts,Medium,False
find-pivot-index,Easy,False
candy-crush,Medium,True
remove-comments,Medium,False
accounts-merge,Medium,False
longest-word-in-dictionary,Medium,False
find-k-th-smallest-pair-distance,Hard,False
maximum-length-of-repeated-subarray,Medium,False
1-bit-and-2-bit-characters,Easy,False
max-stack,Hard,True
range-module,Hard,False
best-time-to-buy-and-sell-stock-with-transaction-fee,Medium,False
subarray-product-less-than-k,Medium,False
minimum-ascii-delete-sum-for-two-strings,Medium,False
number-of-distinct-islands-ii,Hard,True
falling-squares,Hard,False
partition-to-k-equal-sum-subsets,Medium,False
degree-of-an-array,Easy,False
count-binary-substrings,Easy,False
max-area-of-island,Medium,False
number-of-distinct-islands,Medium,True
binary-number-with-alternating-bits,Easy,False
top-k-frequent-words,Medium,False
stickers-to-spell-word,Hard,False
employee-importance,Medium,False
maximum-sum-of-3-non-overlapping-subarrays,Hard,False
knight-probability-in-chessboard,Medium,False
longest-univalue-path,Medium,False
repeated-string-match,Medium,False
redundant-connection-ii,Hard,False
redundant-connection,Medium,False
k-empty-slots,Hard,True
